tsne_1,tsne_2,dataset_source
-15.853462,-48.688988,Real Data
-35.951683,-7.6820254,Real Data
68.81294,9.017161,Real Data
9.095596,51.329224,Real Data
-24.708147,12.803576,Real Data
37.020412,47.310524,Real Data
2.294624,7.197746,Real Data
40.64562,32.94404,Real Data
-28.67076,36.74104,Real Data
-0.4271766,36.80867,Real Data
39.25988,-3.3818004,Real Data
-33.91219,-3.446421,Real Data
51.819626,-11.367987,Real Data
-15.724671,-8.426322,Real Data
56.6698,39.43649,Real Data
16.680613,-48.354694,Real Data
35.64035,17.640635,Real Data
-33.075092,7.522046,Real Data
-0.5216559,-28.425032,Real Data
-43.625496,-21.087511,Real Data
18.886522,26.572325,Real Data
-39.23147,35.767,Real Data
38.305824,-4.813292,Real Data
33.974995,25.248112,Real Data
29.214426,46.15597,Real Data
-6.307458,-48.05416,Real Data
1.0621593,-34.846638,Real Data
52.64559,-22.44791,Real Data
-50.774513,-6.6871037,Real Data
31.545595,-16.860214,Real Data
-12.47197,36.13292,Real Data
-45.879303,-29.595407,Real Data
-37.583164,-14.369348,Real Data
-7.4768333,-39.922913,Real Data
-39.098644,0.7717163,Real Data
-20.343801,4.3121815,Real Data
-7.4517026,-32.383945,Real Data
60.62113,-10.660257,Real Data
-3.028106,1.5143456,Real Data
-55.57193,-9.1976795,Real Data
33.996887,-7.749623,Real Data
46.47846,42.510525,Real Data
22.368092,5.1596694,Real Data
-55.45479,7.858575,Real Data
-67.93857,-13.543696,Real Data
-0.70373136,-0.83449244,Real Data
22.209442,42.864616,Real Data
-20.03023,0.29810497,Real Data
-48.238384,20.287395,Real Data
-5.4672084,33.138184,Real Data
8.683323,-46.673737,Real Data
-33.11252,-22.902172,Real Data
45.3982,-18.99949,Real Data
11.440873,26.98097,Real Data
53.650608,19.958357,Real Data
6.0874414,-16.632616,Real Data
-50.959538,9.252101,Real Data
54.632534,-22.304487,Real Data
44.155148,-27.792585,Real Data
35.970467,-28.741837,Real Data
-0.657846,-11.747992,Real Data
-57.388405,5.3650603,Real Data
35.83342,-10.648037,Real Data
43.456074,15.0419855,Real Data
-69.707596,-7.2346916,Real Data
-59.876595,-19.087906,Real Data
15.803623,-42.497772,Real Data
-0.58198154,45.50377,Real Data
29.442532,30.59336,Real Data
8.782933,23.37199,Real Data
41.68806,-28.137285,Real Data
23.12629,-1.769142,Real Data
-15.802801,12.975989,Real Data
19.213236,-4.336662,Real Data
-40.65496,-75.17761,Real Data
8.766081,31.518497,Real Data
8.18061,25.303528,Real Data
-38.12541,-1.4775922,Real Data
40.50742,-34.841293,Real Data
3.1263788,-16.188799,Real Data
-20.080406,9.875613,Real Data
-2.739499,-25.535872,Real Data
-16.802095,2.2252748,Real Data
-27.367376,-31.77749,Real Data
-67.874916,-18.255724,Real Data
-3.9164805,15.998131,Real Data
21.279325,-47.33212,Real Data
-22.744022,23.078953,Real Data
9.608159,-22.704008,Real Data
-21.959835,-5.7995214,Real Data
-5.6831646,36.741135,Real Data
-12.698448,20.434494,Real Data
24.078358,24.623642,Real Data
-13.123444,30.128368,Real Data
-62.90627,21.616373,Real Data
46.2349,21.543844,Real Data
7.321964,-15.86977,Real Data
35.50664,-4.768891,Real Data
-21.941116,-34.802624,Real Data
-27.698286,-18.753101,Real Data
-69.30518,0.70432574,Real Data
45.512062,-32.74945,Real Data
-28.319925,30.985126,Real Data
39.076763,-26.33808,Real Data
6.2541842,-23.849064,Real Data
-53.41614,4.0589237,Real Data
51.138363,35.664577,Real Data
-4.7673264,-30.987411,Real Data
-18.70115,-2.3310962,Real Data
-41.20016,-2.2290337,Real Data
-2.333856,2.5218768,Real Data
25.850464,-0.042903755,Real Data
-21.681944,-12.952698,Real Data
-8.685388,17.006239,Real Data
-48.687878,15.902207,Real Data
-50.17551,32.540676,Real Data
52.571667,-13.977311,Real Data
17.266817,-42.48272,Real Data
63.75475,-11.137175,Real Data
13.727338,-17.237999,Real Data
-3.7029974,-19.85668,Real Data
-60.35976,11.436881,Real Data
-58.602657,-9.352747,Real Data
-12.098049,-15.774484,Real Data
34.54518,3.5969174,Real Data
-10.926094,-2.5167003,Real Data
37.457222,8.267043,Real Data
38.695652,-34.744343,Real Data
-25.9427,-49.16504,Real Data
14.378085,40.128246,Real Data
15.220356,-48.636616,Real Data
68.8553,10.899055,Real Data
29.569124,-39.73327,Real Data
-0.24918523,41.064766,Real Data
-19.932545,15.910394,Real Data
20.877787,32.44219,Real Data
-2.99661,-37.752533,Real Data
-16.292852,-2.1708856,Real Data
-10.844139,3.5251179,Real Data
20.832731,-22.307516,Real Data
0.27897343,-40.64076,Real Data
39.28454,-12.217731,Real Data
61.491955,4.996666,Real Data
29.435604,55.670784,Real Data
32.833622,1.7622247,Real Data
52.117348,-3.0087533,Real Data
-63.133736,14.0102,Real Data
47.891163,-15.587277,Real Data
-19.292532,15.773456,Real Data
-55.986263,10.854332,Real Data
21.32921,-44.61847,Real Data
48.754353,-16.372477,Real Data
-22.916328,19.258844,Real Data
-38.755867,-16.640219,Real Data
-63.98076,11.370339,Real Data
-25.65366,4.62226,Real Data
48.29543,-16.702183,Real Data
-10.761775,17.366068,Real Data
31.71495,-4.3138065,Real Data
-10.017725,-41.776188,Real Data
-23.465057,5.6414056,Real Data
-55.551155,6.752672,Real Data
-42.356712,33.41929,Real Data
15.871212,35.113663,Real Data
47.799656,0.9708681,Real Data
-61.55001,-2.6925116,Real Data
37.745167,-9.84661,Real Data
-53.307808,10.455785,Real Data
-49.777542,-9.613323,Real Data
-30.936146,-8.204248,Real Data
-3.6023295,-40.75379,Real Data
12.02695,58.83043,Real Data
-14.408387,8.278484,Real Data
-14.018455,23.049273,Real Data
15.208593,41.35064,Real Data
11.568641,18.527096,Real Data
20.164307,1.5050576,Real Data
-11.788364,39.083344,Real Data
-58.609135,-23.13049,Real Data
26.875074,2.8423755,Real Data
-23.535841,-11.15373,Real Data
28.297379,1.2709194,Real Data
-42.317593,-23.671663,Real Data
66.2769,4.459701,Real Data
-15.258743,-29.519667,Real Data
-33.505913,-21.374674,Real Data
-35.803547,-25.812918,Real Data
13.673515,44.687935,Real Data
64.246376,-11.105183,Real Data
-13.319394,9.925839,Real Data
-7.253737,-4.837828,Real Data
48.73994,2.6044362,Real Data
-71.58636,7.340467,Real Data
16.02433,-42.508873,Real Data
-4.018545,21.390512,Real Data
-15.612599,25.974197,Real Data
-29.404543,22.289162,Real Data
0.51604515,-33.28947,Real Data
-2.6416407,-21.546474,Real Data
18.341755,-42.471836,Real Data
-39.53762,16.310244,Real Data
15.990456,25.42065,Real Data
50.41939,-9.682382,Real Data
-4.400705,5.602841,Real Data
44.81415,23.316338,Real Data
53.387104,5.782593,Real Data
0.8196126,31.936144,Real Data
14.340786,-33.28315,Real Data
-12.164914,25.01296,Real Data
30.517561,29.15595,Real Data
35.973076,31.011614,Real Data
5.3928146,4.1813884,Real Data
10.571771,11.843035,Real Data
-52.86671,8.159938,Real Data
25.569609,-29.783407,Real Data
66.72037,12.823818,Real Data
-28.330547,38.21915,Real Data
27.896004,25.994709,Real Data
-3.0529017,-44.824722,Real Data
-35.314842,-23.719591,Real Data
57.404602,-15.904706,Real Data
-68.781494,8.696127,Real Data
54.23403,-10.696192,Real Data
-58.868164,-13.720192,Real Data
49.429077,-20.524496,Real Data
-17.26711,-30.182629,Real Data
3.9988685,20.464645,Real Data
5.4963865,-5.1385703,Real Data
-67.78766,9.55163,Real Data
50.9936,22.727545,Real Data
2.0236025,31.454586,Real Data
-23.854403,-41.550434,Real Data
-47.105125,5.6495476,Real Data
-29.71542,2.3516312,Real Data
27.89797,6.8007956,Real Data
40.097786,26.531693,Real Data
2.6007433,-11.690547,Real Data
53.310703,-19.958002,Real Data
21.610233,-44.678646,Real Data
57.063984,33.4376,Real Data
-2.2549028,-28.458559,Real Data
16.213453,27.038458,Real Data
27.322458,-20.497435,Real Data
20.71946,-46.09917,Real Data
1.5712326,45.598316,Real Data
62.066807,-18.751684,Real Data
-19.221445,11.882622,Real Data
-6.7308884,-49.76407,Real Data
40.41998,-36.8729,Real Data
39.118896,-35.501804,Real Data
-46.445198,32.66616,Real Data
-31.852222,-5.2600193,Real Data
-61.222095,-24.38946,Real Data
-48.445194,11.944707,Real Data
54.94957,13.752422,Real Data
-62.12481,-15.240027,Real Data
0.71501386,8.028471,Real Data
-47.50544,-13.553247,Real Data
18.75025,-27.767704,Real Data
-68.91678,-8.995498,Real Data
-66.47795,-9.371226,Real Data
-66.85039,-2.8519597,Real Data
35.726,4.3454876,Real Data
28.955744,0.10469863,Real Data
36.19792,-20.565243,Real Data
45.783257,4.892622,Real Data
38.992825,-4.083943,Real Data
9.867188,10.101108,Real Data
59.328312,26.257265,Real Data
70.68082,11.932185,Real Data
35.632008,-4.2564917,Real Data
33.974415,25.248808,Real Data
-2.390004,13.877164,Real Data
6.9487543,17.328436,Real Data
15.337663,31.841019,Real Data
19.9764,-48.712803,Real Data
0.726427,7.145756,Real Data
-35.954044,-35.426617,Real Data
22.822248,55.398556,Real Data
41.136806,22.91132,Real Data
33.87855,23.915413,Real Data
-11.653709,-26.024918,Real Data
-2.978682,4.9429092,Real Data
-36.110695,-29.816385,Real Data
-14.237853,1.2910855,Real Data
-53.941853,5.3859715,Real Data
13.956756,-17.370567,Real Data
-24.125084,11.135699,Real Data
-35.33825,3.5733325,Real Data
-5.876267,-27.340624,Real Data
-64.2552,3.8491354,Real Data
-15.387039,-4.114731,Real Data
-9.204627,-30.350288,Real Data
-71.438965,3.7418823,Real Data
61.697556,-17.020864,Real Data
13.709232,22.187132,Real Data
24.905725,-18.885366,Real Data
59.741344,27.454926,Real Data
1.3386576,32.295475,Real Data
-49.287926,-24.888218,Real Data
-34.202374,1.645129,Real Data
-17.593061,-1.9144942,Real Data
62.91297,-3.2589698,Real Data
16.394495,-8.693653,Real Data
37.46298,-22.346548,Real Data
-40.697514,18.126368,Real Data
-55.55792,6.7563424,Real Data
35.61399,-6.1074185,Real Data
31.759436,-6.2669187,Real Data
-5.6552825,-40.46028,Real Data
-22.935505,11.696659,Real Data
30.224932,25.095617,Real Data
47.27948,-13.201548,Real Data
-12.525519,-14.75859,Real Data
-68.79372,11.894545,Real Data
0.0339714,35.982105,Real Data
14.744075,-49.683056,Real Data
-31.582453,-6.8815556,Real Data
20.983763,51.982048,Real Data
-41.4213,-1.6031742,Real Data
-16.392277,-6.8530245,Real Data
14.221398,32.415,Real Data
-41.83422,-33.721382,Real Data
2.7379045,-33.944862,Real Data
4.587977,-40.82894,Real Data
-2.8968287,4.0690174,Real Data
37.46469,-22.34569,Real Data
50.939396,-11.85364,Real Data
-1.1535915,49.963963,Real Data
-21.072271,1.5233243,Real Data
35.734356,9.165781,Real Data
42.720837,-8.623698,Real Data
-44.43648,0.49484083,Real Data
7.750455,26.310806,Real Data
3.5270042,-20.657938,Real Data
19.091494,-20.225767,Real Data
42.046078,16.383482,Real Data
-21.195717,-24.919325,Real Data
-1.8394525,-23.891842,Real Data
-55.480545,-20.059832,Real Data
24.010386,26.914,Real Data
-46.94024,19.636513,Real Data
28.172314,-18.547915,Real Data
-1.3048078,-45.157875,Real Data
44.480648,12.951783,Real Data
35.559155,23.384365,Real Data
26.346605,47.395607,Real Data
-1.5880159,-45.127525,Real Data
-44.07511,2.7311885,Real Data
45.844795,-2.6279008,Real Data
-51.3893,23.727476,Real Data
-23.148216,28.65312,Real Data
63.019753,-10.898674,Real Data
-38.407238,-31.475529,Real Data
40.21631,-34.411644,Real Data
-60.524654,-6.298362,Real Data
-42.349106,-45.518536,Real Data
53.273476,35.657555,Real Data
-44.806892,-4.753906,Real Data
30.106743,37.551373,Real Data
-14.40836,8.278219,Real Data
31.65571,36.543037,Real Data
60.560917,-10.364484,Real Data
-30.20463,4.757659,Real Data
23.25586,49.466137,Real Data
-27.468164,-44.379807,Real Data
-24.256878,22.778793,Real Data
-17.582987,-1.8582478,Real Data
31.913631,-28.285284,Real Data
-53.16276,-5.2725286,Real Data
66.18338,15.88516,Real Data
55.263577,34.117413,Real Data
64.29818,-14.195819,Real Data
-7.7178416,-4.890039,Real Data
7.072231,-14.861236,Real Data
-58.610672,-26.376478,Real Data
2.60193,-11.690503,Real Data
-15.214662,4.693302,Real Data
50.010086,38.069515,Real Data
-48.5848,2.5309968,Real Data
39.05315,14.170968,Real Data
60.583233,9.370254,Real Data
31.372179,32.96047,Real Data
-68.632645,-3.1339061,Real Data
-62.70211,-6.841338,Real Data
39.336605,-26.304926,Real Data
-10.095749,21.34549,Real Data
17.009,-37.33868,Real Data
-21.91681,-42.92686,Real Data
-29.49312,-17.942162,Real Data
-78.759544,-10.6099825,Real Data
55.960506,-10.61969,Real Data
59.785263,34.008892,Real Data
-23.775816,41.832886,Real Data
-1.6574761,-36.666466,Real Data
-49.778656,-9.61309,Real Data
-13.964321,-21.763496,Real Data
-42.708225,19.2178,Real Data
4.564811,-21.286339,Real Data
10.586186,-28.756828,Real Data
-38.124817,-1.4766493,Real Data
-56.633705,5.2245836,Real Data
55.49958,-19.626055,Real Data
26.050983,24.855377,Real Data
-37.93886,-17.979181,Real Data
-2.866334,-21.125134,Real Data
-10.926955,-2.5165753,Real Data
55.875957,-12.55895,Real Data
27.407578,-17.591534,Real Data
-28.02309,-8.681078,Real Data
34.65311,51.69026,Real Data
5.1949277,-2.5405176,Real Data
-10.721844,-39.68543,Real Data
1.1816769,50.30788,Real Data
-54.7366,8.548656,Real Data
22.56481,-6.9533253,Real Data
-12.532212,16.218275,Real Data
36.250614,53.619053,Real Data
26.92659,21.555206,Real Data
38.923096,9.703417,Real Data
35.587643,37.039093,Real Data
-13.817234,-12.850273,Real Data
-0.57966405,-41.711403,Real Data
10.582235,-23.745932,Real Data
14.212134,31.419264,Real Data
16.701988,-50.05257,Real Data
-69.22296,23.601212,Real Data
46.49644,28.868502,Real Data
-27.372719,-31.776697,Real Data
52.549946,-14.195053,Real Data
-3.3794787,-10.393849,Real Data
-64.11582,7.544479,Real Data
-14.118385,19.013853,Real Data
42.154922,-27.982126,Real Data
55.465878,-18.491013,Real Data
-35.22127,-30.349892,Real Data
-33.96358,-17.789135,Real Data
18.88743,26.573996,Real Data
-21.949183,-15.427394,Real Data
50.121155,17.250555,Real Data
49.042343,4.1561475,Real Data
3.3238819,-42.346798,Real Data
34.524075,-9.049935,Real Data
3.9410324,35.46254,Real Data
-3.7827451,-36.33876,Real Data
-50.784286,-6.6980033,Real Data
19.027927,-36.081593,Real Data
33.96184,9.269153,Real Data
-34.26674,17.1276,Real Data
36.349194,30.526445,Real Data
32.833824,-20.512407,Real Data
-16.85551,-49.127533,Real Data
70.14395,3.224724,Real Data
31.160286,-24.173662,Real Data
4.137244,23.795439,Real Data
38.989708,-22.372976,Real Data
37.154224,36.182995,Real Data
40.80804,-27.917324,Real Data
44.27637,1.4403123,Real Data
34.624706,1.7941095,Real Data
40.39946,21.863241,Real Data
21.98821,41.150085,Real Data
-33.109943,8.2743225,Real Data
-30.211613,9.837671,Real Data
-37.520275,-0.5800395,Real Data
25.18988,-14.343553,Real Data
14.584209,10.623629,Real Data
-11.741696,1.1251913,Real Data
2.8631434,-33.170067,Real Data
10.802327,42.39002,Real Data
24.205467,53.289177,Real Data
-28.18158,-15.866907,Real Data
-26.620306,-44.59472,Real Data
-60.852184,0.36804038,Real Data
-10.407193,-6.6381783,Real Data
-47.31466,-43.278736,Real Data
-62.574486,5.95383,Real Data
49.93271,-25.170036,Real Data
-75.412125,10.105476,Real Data
51.496502,36.38541,Real Data
-72.36356,7.420414,Real Data
-17.202345,-34.066303,Real Data
-68.329666,3.3580823,Real Data
-47.711525,-35.44171,Real Data
70.30296,11.617192,Real Data
-44.612843,-31.126432,Real Data
-21.634346,12.244445,Real Data
-10.220641,0.8327646,Real Data
59.099365,12.306344,Real Data
-19.039385,12.636047,Real Data
-3.7641656,-47.550205,Real Data
-4.2433853,-20.106369,Real Data
52.138847,-4.6802382,Real Data
-43.158047,31.836336,Real Data
67.906906,6.1430163,Real Data
27.959476,53.29634,Real Data
64.23391,-15.494023,Real Data
-15.603841,-34.463684,Real Data
-60.993355,-8.53149,Real Data
14.452708,3.8132493,Real Data
-20.124754,-18.249874,Real Data
34.70143,38.996597,Real Data
-19.382044,2.462777,Real Data
-15.820995,-26.170856,Real Data
0.50480497,-33.651474,Real Data
15.541582,17.750967,Real Data
33.682716,3.0442374,Real Data
-7.7177243,-4.889539,Real Data
35.84357,47.667862,Real Data
13.276465,11.91101,Real Data
15.3903,-46.899483,Real Data
37.581573,28.554525,Real Data
11.131458,-42.642124,Real Data
21.534782,-3.0146224,Real Data
-32.554028,-36.594986,Real Data
-51.753677,-1.3339329,Real Data
-15.387127,-4.108513,Real Data
-18.576317,-9.799074,Real Data
-7.026676,-47.638424,Real Data
14.657494,38.151257,Real Data
-7.8729877,-18.771708,Real Data
53.230198,6.0124946,Real Data
3.0583644,-27.364267,Real Data
3.00711,44.57841,Real Data
-30.116528,-36.49976,Real Data
11.02171,23.706049,Real Data
-55.563625,6.759413,Real Data
-9.506077,-41.91286,Real Data
41.73029,6.587973,Real Data
13.53309,-34.313957,Real Data
-11.097169,-7.7516146,Real Data
-30.616613,39.389854,Real Data
2.294452,7.2011356,Real Data
47.02632,23.733633,Real Data
30.64146,23.744726,Real Data
45.83105,9.091121,Real Data
20.65125,35.16189,Real Data
10.416032,25.16714,Real Data
10.524069,20.229792,Real Data
-23.48215,20.17625,Real Data
11.020451,23.70562,Real Data
-32.514496,-14.387238,Real Data
25.71322,0.973761,Real Data
-17.0892,23.604307,Real Data
-38.023197,21.685152,Real Data
42.902065,-33.356556,Real Data
-1.8392322,-20.326044,Real Data
-43.31441,-25.56867,Real Data
59.784225,-7.404207,Real Data
7.3211303,-15.869193,Real Data
42.199593,1.9985365,Real Data
-11.175433,-30.631632,Real Data
-4.6059604,28.110518,Real Data
39.41917,21.798855,Real Data
36.72281,41.52973,Real Data
-10.467546,18.750622,Real Data
17.856947,-1.59451,Real Data
44.16071,9.15641,Real Data
37.365936,35.656662,Real Data
-23.535513,-11.152225,Real Data
46.861565,24.756931,Real Data
2.237084,-36.96648,Real Data
-60.412262,4.554269,Real Data
29.714825,-29.95115,Real Data
41.58241,8.4205475,Real Data
-20.55833,37.469467,Real Data
-71.401,-29.339869,Real Data
37.4666,-22.348513,Real Data
-20.536919,-32.5892,Real Data
34.84199,-4.516456,Real Data
48.700607,9.507178,Real Data
45.93449,-9.57914,Real Data
-33.266094,0.41576195,Real Data
43.18686,-4.7312055,Real Data
-60.71859,3.6818175,Real Data
-17.91767,-43.272514,Real Data
57.076023,-11.450319,Real Data
43.69395,-23.678991,Real Data
-22.826534,-32.922184,Real Data
-24.495834,-3.4976504,Real Data
25.738625,31.639423,Real Data
13.074928,-31.659216,Real Data
-15.299585,9.5317545,Real Data
13.00473,-32.024704,Real Data
-74.68495,12.3746395,Real Data
31.569527,40.7699,Real Data
41.186863,-37.031395,Real Data
-2.3949058,13.885524,Real Data
-14.85312,-11.601744,Real Data
6.008998,27.664072,Real Data
-21.194965,-24.922028,Real Data
-12.525285,-14.759034,Real Data
21.529993,-25.871672,Real Data
42.20442,3.106012,Real Data
-48.60007,4.464578,Real Data
-13.582489,-22.91295,Real Data
39.366993,-2.8305635,Real Data
-33.179417,-33.667984,Real Data
11.935629,58.91105,Real Data
20.73493,-15.241357,Real Data
12.802365,22.246058,Real Data
5.735644,-24.429243,Real Data
-7.010695,8.581515,Real Data
-39.859226,-30.551973,Real Data
-9.847764,-50.252804,Real Data
-54.555244,3.408787,Real Data
14.360081,-30.482206,Real Data
-53.680965,-10.915181,Real Data
31.823273,25.688631,Real Data
-24.598915,4.5366836,Real Data
2.083128,-39.966442,Real Data
6.1138673,4.8980694,Real Data
57.517673,36.078377,Real Data
14.995633,40.746426,Real Data
-25.421963,-27.6145,Real Data
-12.779674,16.229284,Real Data
37.15574,22.095364,Real Data
-16.841671,2.3568065,Real Data
26.760405,21.479326,Real Data
38.168484,-12.735534,Real Data
32.289577,56.417213,Real Data
-24.653477,-3.1780484,Real Data
-7.6136985,11.780832,Real Data
-22.942944,34.00589,Real Data
-27.49668,-22.905966,Real Data
-60.12568,9.715671,Real Data
63.054604,-12.019629,Real Data
-4.5730987,-50.935825,Real Data
40.68071,13.136786,Real Data
-16.619616,14.919255,Real Data
-23.068884,23.395197,Real Data
-21.776596,30.184452,Real Data
15.39053,-33.769833,Real Data
18.426558,38.580967,Real Data
0.26016137,35.8128,Real Data
10.367486,-40.71721,Real Data
2.7972229,2.1944635,Real Data
32.77166,12.06267,Real Data
20.408073,-45.654343,Real Data
0.35477728,33.36782,Real Data
56.035587,14.971614,Real Data
17.56917,-12.41353,Real Data
28.957481,-16.38292,Real Data
-44.76806,-17.715107,Real Data
-30.492117,4.9963746,Real Data
33.79943,8.596567,Real Data
-56.07942,-1.9042727,Real Data
-53.14951,-17.527233,Real Data
45.67496,-18.836046,Real Data
41.439373,-2.2271023,Real Data
33.33746,-32.60497,Real Data
-3.6700504,-9.673652,Real Data
-55.565712,6.760214,Real Data
14.144891,45.854767,Real Data
-70.1026,14.533495,Real Data
-71.99031,-30.538881,Real Data
7.1057673,-33.032806,Real Data
11.644706,38.35103,Real Data
29.900888,16.536894,Real Data
3.0609064,-27.369932,Real Data
-1.6752999,-45.328426,Real Data
-59.73335,-5.1934137,Real Data
-16.393078,-6.8534408,Real Data
53.323093,-17.783382,Real Data
54.95844,13.287277,Real Data
9.597387,-45.791164,Real Data
-59.39623,10.637323,Real Data
27.59958,54.1487,Real Data
8.296434,28.28927,Real Data
-5.5741735,-50.02686,Real Data
51.943497,16.50297,Real Data
-30.037777,-8.861319,Real Data
-42.7105,19.216694,Real Data
32.067093,17.852802,Real Data
-17.141,9.28488,Real Data
8.988386,28.221144,Real Data
-50.278828,32.661938,Real Data
1.3009975,-46.528286,Real Data
57.115913,41.271347,Real Data
-28.020992,-29.762648,Real Data
-11.759774,-52.021545,Real Data
-22.230545,-7.391755,Real Data
-4.8471527,-9.153705,Real Data
21.939346,3.3961437,Real Data
-50.730633,33.090374,Real Data
16.347162,32.158264,Real Data
20.71717,-15.214621,Real Data
43.749897,-29.499031,Real Data
63.085804,-25.518387,Real Data
-10.146936,9.413198,Real Data
13.732152,58.922413,Real Data
45.446747,-16.816963,Real Data
39.683937,-34.188236,Real Data
66.13581,-24.281055,Real Data
-31.005047,-35.867252,Real Data
-1.8680836,-23.87021,Real Data
57.93225,-13.861466,Real Data
-48.582855,2.52716,Real Data
27.816341,16.332691,Real Data
36.36095,-22.01264,Real Data
-31.628231,-16.349548,Real Data
-53.41677,4.0575294,Real Data
-11.019016,-9.707587,Real Data
54.996803,36.1259,Real Data
-37.87884,6.239867,Real Data
40.772694,13.036554,Real Data
55.695145,-27.43716,Real Data
36.979538,45.634846,Real Data
45.751804,35.408062,Real Data
35.850914,46.520046,Real Data
65.53685,-6.527577,Real Data
33.86881,-8.126517,Real Data
-5.4183836,11.429304,Real Data
62.681694,-21.583551,Real Data
26.931084,3.0391946,Real Data
-45.078773,-30.35372,Real Data
8.166667,50.748837,Real Data
-5.111849,7.472687,Real Data
61.68506,-8.630625,Real Data
-41.588234,-22.842335,Real Data
-45.87123,2.0931892,Real Data
49.791367,21.816229,Real Data
8.044594,1.0318744,Real Data
51.6692,23.671228,Real Data
6.5685167,-48.63185,Real Data
-50.785,-6.698079,Real Data
12.6832485,21.915012,Real Data
55.089977,-27.747763,Real Data
34.098095,-36.534035,Real Data
23.293142,-4.011803,Real Data
40.505566,21.777876,Real Data
-34.054935,-8.371788,Real Data
25.627317,31.526976,Real Data
47.142597,-10.872849,Real Data
45.84969,17.818964,Real Data
-31.051775,-0.1403214,Real Data
-23.465513,5.6421947,Real Data
-29.645758,-17.873152,Real Data
-60.887867,11.33637,Real Data
-13.316638,30.05913,Real Data
-60.188576,11.623392,Real Data
59.301815,-16.111174,Real Data
52.01866,16.206882,Real Data
-11.108865,5.6542525,Real Data
22.125202,12.308983,Real Data
-11.872049,-35.184814,Real Data
-49.544445,-15.1902075,Real Data
-27.500647,-22.911507,Real Data
42.270523,-28.503761,Real Data
-60.217026,-15.836994,Real Data
6.007803,20.85435,Real Data
21.562508,4.4144487,Real Data
-50.08915,2.8208747,Real Data
22.821835,55.398262,Real Data
-2.229051,-28.840397,Real Data
1.6176606,-36.94116,Real Data
29.001945,-20.564703,Real Data
5.0992484,-19.669317,Real Data
-24.231668,7.26088,Real Data
32.633957,43.221367,Real Data
43.760563,-22.277573,Real Data
22.903448,14.630357,Real Data
21.05606,-46.402256,Real Data
-16.490656,12.491117,Real Data
23.365679,-27.196146,Real Data
25.672176,51.881195,Real Data
-2.3898416,13.892147,Real Data
1.6412997,23.043013,Real Data
-8.995624,-21.90822,Real Data
43.592445,-4.52175,Real Data
-43.31137,-25.568506,Real Data
-50.627556,-9.899126,Real Data
48.225334,-23.914957,Real Data
53.262447,6.303241,Real Data
-23.543114,-39.64341,Real Data
11.042086,-20.827726,Real Data
-22.498356,-1.3524688,Real Data
-43.26643,51.379616,Real Data
53.64136,-18.90525,Real Data
-18.091782,-25.158918,Real Data
-57.013657,6.350687,Real Data
41.64626,-0.19398803,Real Data
82.454315,-16.253412,Real Data
33.05197,5.371295,Real Data
-68.63609,22.834265,Real Data
-52.313354,21.198051,Real Data
-19.071796,-25.88973,Real Data
-66.31459,-18.055418,Real Data
18.82261,-8.164486,Real Data
30.658909,-28.436123,Real Data
37.875984,25.34501,Real Data
-4.6411586,-24.861832,Real Data
-70.77035,6.2477407,Real Data
-59.12282,-16.089815,Real Data
-3.9277074,8.46089,Real Data
61.629898,-17.72199,Real Data
-29.424309,22.288519,Real Data
33.533623,45.56372,Real Data
-5.124836,-32.653873,Real Data
-12.485639,31.165495,Real Data
-47.504593,-13.549993,Real Data
7.8199654,-4.1403623,Real Data
-21.68336,-34.1513,Real Data
-19.694838,-27.3795,Real Data
45.69317,35.480877,Real Data
-26.872513,2.6854994,Real Data
-2.2359574,9.716586,Real Data
39.762234,-6.5534263,Real Data
33.250866,-8.608727,Real Data
-54.22494,-11.231175,Real Data
-56.506893,-9.287666,Real Data
20.50673,52.655216,Real Data
-39.449642,-1.2675176,Real Data
41.11364,-17.852821,Real Data
13.0527315,14.274406,Real Data
47.556534,-30.76564,Real Data
49.56067,13.899172,Real Data
-3.637097,-49.280807,Real Data
-17.155369,-9.633936,Real Data
-40.296917,35.479027,Real Data
40.646164,31.901073,Real Data
26.288805,-26.43177,Real Data
-34.71722,-3.2487888,Real Data
-19.6322,-27.807339,Real Data
-44.2727,-42.821995,Real Data
-29.716995,2.3519275,Real Data
-41.195625,-2.5652537,Real Data
44.904125,11.032973,Real Data
-10.08907,-2.0170546,Real Data
34.199863,-29.630806,Real Data
22.276194,12.374564,Real Data
-1.1209129,15.009412,Real Data
-21.69965,-1.9726304,Real Data
-16.932089,-30.288212,Real Data
-47.669655,29.069147,Real Data
-4.8436923,-11.218166,Real Data
64.329506,-18.824656,Real Data
38.942886,-29.6007,Real Data
-15.209333,18.567617,Real Data
-31.275251,3.1760335,Real Data
-16.745987,7.0930934,Real Data
-55.87415,-14.585201,Real Data
-39.73176,-30.212793,Real Data
-12.115414,-29.611065,Real Data
-12.799394,22.820618,Real Data
38.94266,-29.992023,Real Data
0.32689667,-24.229239,Real Data
10.949124,-28.223413,Real Data
37.582764,28.554752,Real Data
-46.806553,-41.843105,Real Data
0.84733707,38.992622,Real Data
-20.34284,4.314655,Real Data
46.39785,-28.614426,Real Data
55.92486,1.4568076,Real Data
58.811295,8.602115,Real Data
-40.892673,6.0554733,Real Data
-23.333673,-35.93402,Real Data
59.78561,-7.4029355,Real Data
25.055725,-26.923866,Real Data
-18.16435,-10.709765,Real Data
